View,Side,Part,Area,x,y
Front,Left,Head,Front Left Head,132,21
Front,Left,Head,Front Left Head,134,21
Front,Left,Head,Front Left Head,134,22
Front,Left,Head,Front Left Head,135,22
Front,Left,Head,Front Left Head,135,23
Front,Left,Head,Front Left Head,136,23
Front,Left,Head,Front Left Head,136,24
Front,Left,Head,Front Left Head,138,24
Front,Left,Head,Front Left Head,138,26
Front,Left,Head,Front Left Head,139,26
Front,Left,Head,Front Left Head,139,28
Front,Left,Head,Front Left Head,141,28
Front,Left,Head,Front Left Head,141,31
Front,Left,Head,Front Left Head,142,31
Front,Left,Head,Front Left Head,142,34
Front,Left,Head,Front Left Head,143,34
Front,Left,Head,Front Left Head,143,53
Front,Left,Head,Front Left Head,144,53
Front,Left,Head,Front Left Head,144,54
Front,Left,Head,Front Left Head,145,54
Front,Left,Head,Front Left Head,145,59
Front,Left,Head,Front Left Head,144,59
Front,Left,Head,Front Left Head,144,61
Front,Left,Head,Front Left Head,143,61
Front,Left,Head,Front Left Head,143,62
Front,Left,Head,Front Left Head,142,62
Front,Left,Head,Front Left Head,142,63
Front,Left,Head,Front Left Head,141,63
Front,Left,Head,Front Left Head,141,64
Front,Left,Head,Front Left Head,140,64
Front,Left,Head,Front Left Head,140,65
Front,Left,Head,Front Left Head,139,65
Front,Left,Head,Front Left Head,139,75
Front,Left,Head,Front Left Head,138,75
Front,Left,Head,Front Left Head,138,78
Front,Left,Head,Front Left Head,137,78
Front,Left,Head,Front Left Head,137,79
Front,Left,Head,Front Left Head,136,79
Front,Left,Head,Front Left Head,136,81
Front,Left,Head,Front Left Head,135,81
Front,Left,Head,Front Left Head,135,82
Front,Left,Head,Front Left Head,134,82
Front,Left,Head,Front Left Head,134,83
Front,Left,Head,Front Left Head,133,83
Front,Left,Head,Front Left Head,133,84
Front,Left,Head,Front Left Head,132,84
Front,Left,Head,Front Left Head,132,85
Front,Left,Head,Front Left Head,130,85
Front,Left,Head,Front Left Head,130,86
Front,Left,Head,Front Left Head,129,86
Front,Left,Head,Front Left Head,129,87
Front,Left,Head,Front Left Head,127,87
Front,Left,Head,Front Left Head,127,88
Front,Left,Head,Front Left Head,125,88
Front,Left,Head,Front Left Head,125,89
Front,Left,Head,Front Left Head,123,89
Front,Left,Head,Front Left Head,123,17
Front,Left,Head,Front Left Head,123,18
Front,Left,Head,Front Left Head,128,18
Front,Left,Head,Front Left Head,128,19
Front,Left,Head,Front Left Head,131,19
Front,Left,Head,Front Left Head,131,20
Front,Right,Head,Front Right Head,116,18
Front,Right,Head,Front Right Head,116,17
Front,Right,Head,Front Right Head,116,89
Front,Right,Head,Front Right Head,114,89
Front,Right,Head,Front Right Head,114,88
Front,Right,Head,Front Right Head,112,88
Front,Right,Head,Front Right Head,112,87
Front,Right,Head,Front Right Head,110,87
Front,Right,Head,Front Right Head,110,86
Front,Right,Head,Front Right Head,108,86
Front,Right,Head,Front Right Head,108,85
Front,Right,Head,Front Right Head,107,85
Front,Right,Head,Front Right Head,107,84
Front,Right,Head,Front Right Head,106,84
Front,Right,Head,Front Right Head,106,83
Front,Right,Head,Front Right Head,105,83
Front,Right,Head,Front Right Head,105,82
Front,Right,Head,Front Right Head,104,82
Front,Right,Head,Front Right Head,104,81
Front,Right,Head,Front Right Head,103,81
Front,Right,Head,Front Right Head,103,80
Front,Right,Head,Front Right Head,102,80
Front,Right,Head,Front Right Head,102,78
Front,Right,Head,Front Right Head,101,78
Front,Right,Head,Front Right Head,101,74
Front,Right,Head,Front Right Head,100,74
Front,Right,Head,Front Right Head,100,66
Front,Right,Head,Front Right Head,99,66
Front,Right,Head,Front Right Head,99,64
Front,Right,Head,Front Right Head,98,64
Front,Right,Head,Front Right Head,98,63
Front,Right,Head,Front Right Head,97,63
Front,Right,Head,Front Right Head,97,62
Front,Right,Head,Front Right Head,96,62
Front,Right,Head,Front Right Head,96,61
Front,Right,Head,Front Right Head,95,61
Front,Right,Head,Front Right Head,95,60
Front,Right,Head,Front Right Head,94,60
Front,Right,Head,Front Right Head,94,59
Front,Right,Head,Front Right Head,93,59
Front,Right,Head,Front Right Head,93,54
Front,Right,Head,Front Right Head,94,54
Front,Right,Head,Front Right Head,94,53
Front,Right,Head,Front Right Head,95,53
Front,Right,Head,Front Right Head,95,52
Front,Right,Head,Front Right Head,96,52
Front,Right,Head,Front Right Head,96,33
Front,Right,Head,Front Right Head,97,33
Front,Right,Head,Front Right Head,97,30
Front,Right,Head,Front Right Head,98,30
Front,Right,Head,Front Right Head,98,28
Front,Right,Head,Front Right Head,99,28
Front,Right,Head,Front Right Head,99,26
Front,Right,Head,Front Right Head,101,26
Front,Right,Head,Front Right Head,101,24
Front,Right,Head,Front Right Head,102,24
Front,Right,Head,Front Right Head,102,23
Front,Right,Head,Front Right Head,104,23
Front,Right,Head,Front Right Head,104,22
Front,Right,Head,Front Right Head,105,22
Front,Right,Head,Front Right Head,105,21
Front,Right,Head,Front Right Head,106,21
Front,Right,Head,Front Right Head,106,20
Front,Right,Head,Front Right Head,108,20
Front,Right,Head,Front Right Head,108,19
Front,Right,Head,Front Right Head,110,19
Front,Right,Head,Front Right Head,110,18
Front,Left,Neck,Front Left Neck,134,92
Front,Left,Neck,Front Left Neck,134,91
Front,Left,Neck,Front Left Neck,135,91
Front,Left,Neck,Front Left Neck,135,90
Front,Left,Neck,Front Left Neck,135,94
Front,Left,Neck,Front Left Neck,136,94
Front,Left,Neck,Front Left Neck,136,95
Front,Left,Neck,Front Left Neck,135,95
Front,Left,Neck,Front Left Neck,135,96
Front,Left,Neck,Front Left Neck,134,96
Front,Left,Neck,Front Left Neck,134,97
Front,Left,Neck,Front Left Neck,133,97
Front,Left,Neck,Front Left Neck,133,98
Front,Left,Neck,Front Left Neck,131,98
Front,Left,Neck,Front Left Neck,131,99
Front,Left,Neck,Front Left Neck,129,99
Front,Left,Neck,Front Left Neck,129,101
Front,Left,Neck,Front Left Neck,127,101
Front,Left,Neck,Front Left Neck,127,102
Front,Left,Neck,Front Left Neck,126,102
Front,Left,Neck,Front Left Neck,126,103
Front,Left,Neck,Front Left Neck,125,103
Front,Left,Neck,Front Left Neck,125,104
Front,Left,Neck,Front Left Neck,123,104
Front,Left,Neck,Front Left Neck,123,105
Front,Left,Neck,Front Left Neck,123,96
Front,Left,Neck,Front Left Neck,125,96
Front,Left,Neck,Front Left Neck,125,95
Front,Left,Neck,Front Left Neck,128,95
Front,Left,Neck,Front Left Neck,128,94
Front,Left,Neck,Front Left Neck,130,94
Front,Left,Neck,Front Left Neck,130,93
Front,Left,Neck,Front Left Neck,132,93
Front,Left,Neck,Front Left Neck,132,92
Front,Right,Neck,Front Right Neck,111,94
Front,Right,Neck,Front Right Neck,111,95
Front,Right,Neck,Front Right Neck,114,95
Front,Right,Neck,Front Right Neck,114,96
Front,Right,Neck,Front Right Neck,116,96
Front,Right,Neck,Front Right Neck,116,105
Front,Right,Neck,Front Right Neck,115,105
Front,Right,Neck,Front Right Neck,115,104
Front,Right,Neck,Front Right Neck,114,104
Front,Right,Neck,Front Right Neck,114,103
Front,Right,Neck,Front Right Neck,113,103
Front,Right,Neck,Front Right Neck,113,102
Front,Right,Neck,Front Right Neck,111,102
Front,Right,Neck,Front Right Neck,111,101
Front,Right,Neck,Front Right Neck,110,101
Front,Right,Neck,Front Right Neck,110,100
Front,Right,Neck,Front Right Neck,109,100
Front,Right,Neck,Front Right Neck,109,99
Front,Right,Neck,Front Right Neck,108,99
Front,Right,Neck,Front Right Neck,108,98
Front,Right,Neck,Front Right Neck,106,98
Front,Right,Neck,Front Right Neck,106,97
Front,Right,Neck,Front Right Neck,104,97
Front,Right,Neck,Front Right Neck,104,95
Front,Right,Neck,Front Right Neck,103,95
Front,Right,Neck,Front Right Neck,103,90
Front,Right,Neck,Front Right Neck,104,90
Front,Right,Neck,Front Right Neck,104,91
Front,Right,Neck,Front Right Neck,105,91
Front,Right,Neck,Front Right Neck,105,92
Front,Right,Neck,Front Right Neck,106,92
Front,Right,Neck,Front Right Neck,106,93
Front,Right,Neck,Front Right Neck,108,93
Front,Right,Neck,Front Right Neck,108,94
Front,Left,Trapezius,Front Left Trapezius,145,104
Front,Left,Trapezius,Front Left Trapezius,148,104
Front,Left,Trapezius,Front Left Trapezius,148,105
Front,Left,Trapezius,Front Left Trapezius,151,105
Front,Left,Trapezius,Front Left Trapezius,151,106
Front,Left,Trapezius,Front Left Trapezius,154,106
Front,Left,Trapezius,Front Left Trapezius,154,107
Front,Left,Trapezius,Front Left Trapezius,158,107
Front,Left,Trapezius,Front Left Trapezius,158,108
Front,Left,Trapezius,Front Left Trapezius,160,108
Front,Left,Trapezius,Front Left Trapezius,160,109
Front,Left,Trapezius,Front Left Trapezius,164,109
Front,Left,Trapezius,Front Left Trapezius,127,109
Front,Left,Trapezius,Front Left Trapezius,129,109
Front,Left,Trapezius,Front Left Trapezius,129,108
Front,Left,Trapezius,Front Left Trapezius,131,108
Front,Left,Trapezius,Front Left Trapezius,131,107
Front,Left,Trapezius,Front Left Trapezius,132,107
Front,Left,Trapezius,Front Left Trapezius,132,106
Front,Left,Trapezius,Front Left Trapezius,133,106
Front,Left,Trapezius,Front Left Trapezius,133,105
Front,Left,Trapezius,Front Left Trapezius,134,105
Front,Left,Trapezius,Front Left Trapezius,134,104
Front,Left,Trapezius,Front Left Trapezius,136,104
Front,Left,Trapezius,Front Left Trapezius,136,103
Front,Left,Trapezius,Front Left Trapezius,137,103
Front,Left,Trapezius,Front Left Trapezius,137,102
Front,Left,Trapezius,Front Left Trapezius,138,102
Front,Left,Trapezius,Front Left Trapezius,138,101
Front,Left,Trapezius,Front Left Trapezius,141,101
Front,Left,Trapezius,Front Left Trapezius,141,102
Front,Left,Trapezius,Front Left Trapezius,143,102
Front,Left,Trapezius,Front Left Trapezius,143,103
Front,Right,Trapezius,Front Right Trapezius,98,102
Front,Right,Trapezius,Front Right Trapezius,98,101
Front,Right,Trapezius,Front Right Trapezius,99,101
Front,Right,Trapezius,Front Right Trapezius,99,100
Front,Right,Trapezius,Front Right Trapezius,99,101
Front,Right,Trapezius,Front Right Trapezius,100,101
Front,Right,Trapezius,Front Right Trapezius,100,102
Front,Right,Trapezius,Front Right Trapezius,102,102
Front,Right,Trapezius,Front Right Trapezius,102,103
Front,Right,Trapezius,Front Right Trapezius,103,103
Front,Right,Trapezius,Front Right Trapezius,103,104
Front,Right,Trapezius,Front Right Trapezius,104,104
Front,Right,Trapezius,Front Right Trapezius,104,105
Front,Right,Trapezius,Front Right Trapezius,106,105
Front,Right,Trapezius,Front Right Trapezius,106,106
Front,Right,Trapezius,Front Right Trapezius,107,106
Front,Right,Trapezius,Front Right Trapezius,107,107
Front,Right,Trapezius,Front Right Trapezius,108,107
Front,Right,Trapezius,Front Right Trapezius,108,108
Front,Right,Trapezius,Front Right Trapezius,109,108
Front,Right,Trapezius,Front Right Trapezius,109,109
Front,Right,Trapezius,Front Right Trapezius,111,109
Front,Right,Trapezius,Front Right Trapezius,74,109
Front,Right,Trapezius,Front Right Trapezius,78,109
Front,Right,Trapezius,Front Right Trapezius,78,108
Front,Right,Trapezius,Front Right Trapezius,81,108
Front,Right,Trapezius,Front Right Trapezius,81,107
Front,Right,Trapezius,Front Right Trapezius,84,107
Front,Right,Trapezius,Front Right Trapezius,84,106
Front,Right,Trapezius,Front Right Trapezius,88,106
Front,Right,Trapezius,Front Right Trapezius,88,105
Front,Right,Trapezius,Front Right Trapezius,90,105
Front,Right,Trapezius,Front Right Trapezius,90,104
Front,Right,Trapezius,Front Right Trapezius,94,104
Front,Right,Trapezius,Front Right Trapezius,94,103
Front,Right,Trapezius,Front Right Trapezius,96,103
Front,Right,Trapezius,Front Right Trapezius,96,102
Front,Right,Shoulder,Front Right Shoulder,50,118
Front,Right,Shoulder,Front Right Shoulder,50,117
Front,Right,Shoulder,Front Right Shoulder,55,117
Front,Right,Shoulder,Front Right Shoulder,55,116
Front,Right,Shoulder,Front Right Shoulder,57,116
Front,Right,Shoulder,Front Right Shoulder,56,116
Front,Right,Shoulder,Front Right Shoulder,56,165
Front,Right,Shoulder,Front Right Shoulder,54,165
Front,Right,Shoulder,Front Right Shoulder,54,166
Front,Right,Shoulder,Front Right Shoulder,53,166
Front,Right,Shoulder,Front Right Shoulder,53,167
Front,Right,Shoulder,Front Right Shoulder,50,167
Front,Right,Shoulder,Front Right Shoulder,50,168
Front,Right,Shoulder,Front Right Shoulder,48,168
Front,Right,Shoulder,Front Right Shoulder,48,169
Front,Right,Shoulder,Front Right Shoulder,45,169
Front,Right,Shoulder,Front Right Shoulder,45,170
Front,Right,Shoulder,Front Right Shoulder,42,170
Front,Right,Shoulder,Front Right Shoulder,42,171
Front,Right,Shoulder,Front Right Shoulder,41,171
Front,Right,Shoulder,Front Right Shoulder,41,172
Front,Right,Shoulder,Front Right Shoulder,38,172
Front,Right,Shoulder,Front Right Shoulder,38,173
Front,Right,Shoulder,Front Right Shoulder,37,173
Front,Right,Shoulder,Front Right Shoulder,37,169
Front,Right,Shoulder,Front Right Shoulder,36,169
Front,Right,Shoulder,Front Right Shoulder,36,163
Front,Right,Shoulder,Front Right Shoulder,35,163
Front,Right,Shoulder,Front Right Shoulder,35,149
Front,Right,Shoulder,Front Right Shoulder,36,149
Front,Right,Shoulder,Front Right Shoulder,36,142
Front,Right,Shoulder,Front Right Shoulder,37,142
Front,Right,Shoulder,Front Right Shoulder,37,136
Front,Right,Shoulder,Front Right Shoulder,38,136
Front,Right,Shoulder,Front Right Shoulder,38,134
Front,Right,Shoulder,Front Right Shoulder,39,134
Front,Right,Shoulder,Front Right Shoulder,39,132
Front,Right,Shoulder,Front Right Shoulder,40,132
Front,Right,Shoulder,Front Right Shoulder,40,129
Front,Right,Shoulder,Front Right Shoulder,41,129
Front,Right,Shoulder,Front Right Shoulder,41,127
Front,Right,Shoulder,Front Right Shoulder,42,127
Front,Right,Shoulder,Front Right Shoulder,42,125
Front,Right,Shoulder,Front Right Shoulder,43,125
Front,Right,Shoulder,Front Right Shoulder,43,123
Front,Right,Shoulder,Front Right Shoulder,44,123
Front,Right,Shoulder,Front Right Shoulder,44,122
Front,Right,Shoulder,Front Right Shoulder,45,122
Front,Right,Shoulder,Front Right Shoulder,45,121
Front,Right,Shoulder,Front Right Shoulder,46,121
Front,Right,Shoulder,Front Right Shoulder,46,119
Front,Right,Shoulder,Front Right Shoulder,48,119
Front,Right,Chest,Front Right Chest,116,115
Front,Right,Chest,Front Right Chest,116,157
Front,Right,Chest,Front Right Chest,115,157
Front,Right,Chest,Front Right Chest,115,158
Front,Right,Chest,Front Right Chest,114,158
Front,Right,Chest,Front Right Chest,114,159
Front,Right,Chest,Front Right Chest,113,159
Front,Right,Chest,Front Right Chest,113,160
Front,Right,Chest,Front Right Chest,111,160
Front,Right,Chest,Front Right Chest,111,161
Front,Right,Chest,Front Right Chest,110,161
Front,Right,Chest,Front Right Chest,110,162
Front,Right,Chest,Front Right Chest,109,162
Front,Right,Chest,Front Right Chest,109,163
Front,Right,Chest,Front Right Chest,108,163
Front,Right,Chest,Front Right Chest,108,165
Front,Right,Chest,Front Right Chest,106,165
Front,Right,Chest,Front Right Chest,106,166
Front,Right,Chest,Front Right Chest,105,166
Front,Right,Chest,Front Right Chest,105,167
Front,Right,Chest,Front Right Chest,64,167
Front,Right,Chest,Front Right Chest,64,166
Front,Right,Chest,Front Right Chest,63,166
Front,Right,Chest,Front Right Chest,63,148
Front,Right,Chest,Front Right Chest,64,148
Front,Right,Chest,Front Right Chest,64,115
Front,Left,Chest,Front Left Chest,175,115
Front,Left,Chest,Front Left Chest,175,167
Front,Left,Chest,Front Left Chest,133,167
Front,Left,Chest,Front Left Chest,133,166
Front,Left,Chest,Front Left Chest,132,166
Front,Left,Chest,Front Left Chest,132,165
Front,Left,Chest,Front Left Chest,131,165
Front,Left,Chest,Front Left Chest,131,164
Front,Left,Chest,Front Left Chest,130,164
Front,Left,Chest,Front Left Chest,130,163
Front,Left,Chest,Front Left Chest,129,163
Front,Left,Chest,Front Left Chest,129,162
Front,Left,Chest,Front Left Chest,128,162
Front,Left,Chest,Front Left Chest,128,161
Front,Left,Chest,Front Left Chest,127,161
Front,Left,Chest,Front Left Chest,127,160
Front,Left,Chest,Front Left Chest,126,160
Front,Left,Chest,Front Left Chest,126,159
Front,Left,Chest,Front Left Chest,125,159
Front,Left,Chest,Front Left Chest,125,157
Front,Left,Chest,Front Left Chest,124,157
Front,Left,Chest,Front Left Chest,124,156
Front,Left,Chest,Front Left Chest,123,156
Front,Left,Chest,Front Left Chest,123,115
Front,Left,Upper Arm,Front Left Upper Arm,195,178
Front,Left,Upper Arm,Front Left Upper Arm,196,178
Front,Left,Upper Arm,Front Left Upper Arm,196,179
Front,Left,Upper Arm,Front Left Upper Arm,198,179
Front,Left,Upper Arm,Front Left Upper Arm,198,180
Front,Left,Upper Arm,Front Left Upper Arm,199,180
Front,Left,Upper Arm,Front Left Upper Arm,199,181
Front,Left,Upper Arm,Front Left Upper Arm,200,181
Front,Left,Upper Arm,Front Left Upper Arm,200,188
Front,Left,Upper Arm,Front Left Upper Arm,201,188
Front,Left,Upper Arm,Front Left Upper Arm,201,195
Front,Left,Upper Arm,Front Left Upper Arm,202,195
Front,Left,Upper Arm,Front Left Upper Arm,202,197
Front,Left,Upper Arm,Front Left Upper Arm,203,197
Front,Left,Upper Arm,Front Left Upper Arm,203,199
Front,Left,Upper Arm,Front Left Upper Arm,204,199
Front,Left,Upper Arm,Front Left Upper Arm,204,203
Front,Left,Upper Arm,Front Left Upper Arm,205,203
Front,Left,Upper Arm,Front Left Upper Arm,205,206
Front,Left,Upper Arm,Front Left Upper Arm,203,206
Front,Left,Upper Arm,Front Left Upper Arm,203,207
Front,Left,Upper Arm,Front Left Upper Arm,199,207
Front,Left,Upper Arm,Front Left Upper Arm,199,208
Front,Left,Upper Arm,Front Left Upper Arm,193,208
Front,Left,Upper Arm,Front Left Upper Arm,193,209
Front,Left,Upper Arm,Front Left Upper Arm,192,209
Front,Left,Upper Arm,Front Left Upper Arm,192,210
Front,Left,Upper Arm,Front Left Upper Arm,188,210
Front,Left,Upper Arm,Front Left Upper Arm,188,211
Front,Left,Upper Arm,Front Left Upper Arm,181,211
Front,Left,Upper Arm,Front Left Upper Arm,181,212
Front,Left,Upper Arm,Front Left Upper Arm,180,212
Front,Left,Upper Arm,Front Left Upper Arm,180,209
Front,Left,Upper Arm,Front Left Upper Arm,179,209
Front,Left,Upper Arm,Front Left Upper Arm,179,206
Front,Left,Upper Arm,Front Left Upper Arm,178,206
Front,Left,Upper Arm,Front Left Upper Arm,178,204
Front,Left,Upper Arm,Front Left Upper Arm,177,204
Front,Left,Upper Arm,Front Left Upper Arm,177,202
Front,Left,Upper Arm,Front Left Upper Arm,178,202
Front,Left,Upper Arm,Front Left Upper Arm,178,195
Front,Left,Upper Arm,Front Left Upper Arm,179,195
Front,Left,Upper Arm,Front Left Upper Arm,179,189
Front,Left,Upper Arm,Front Left Upper Arm,180,189
Front,Left,Upper Arm,Front Left Upper Arm,180,179
Front,Left,Upper Arm,Front Left Upper Arm,181,179
Front,Left,Upper Arm,Front Left Upper Arm,181,174
Front,Left,Upper Arm,Front Left Upper Arm,182,174
Front,Left,Upper Arm,Front Left Upper Arm,182,172
Front,Left,Upper Arm,Front Left Upper Arm,183,172
Front,Left,Upper Arm,Front Left Upper Arm,183,173
Front,Left,Upper Arm,Front Left Upper Arm,185,173
Front,Left,Upper Arm,Front Left Upper Arm,185,174
Front,Left,Upper Arm,Front Left Upper Arm,188,174
Front,Left,Upper Arm,Front Left Upper Arm,188,175
Front,Left,Upper Arm,Front Left Upper Arm,190,175
Front,Left,Upper Arm,Front Left Upper Arm,190,176
Front,Left,Upper Arm,Front Left Upper Arm,193,176
Front,Left,Upper Arm,Front Left Upper Arm,193,177
Front,Left,Trunk,Front Left Trunk,175,174
Front,Left,Trunk,Front Left Trunk,175,175
Front,Left,Trunk,Front Left Trunk,174,175
Front,Left,Trunk,Front Left Trunk,174,181
Front,Left,Trunk,Front Left Trunk,173,181
Front,Left,Trunk,Front Left Trunk,173,188
Front,Left,Trunk,Front Left Trunk,172,188
Front,Left,Trunk,Front Left Trunk,172,197
Front,Left,Trunk,Front Left Trunk,171,197
Front,Left,Trunk,Front Left Trunk,171,203
Front,Left,Trunk,Front Left Trunk,170,203
Front,Left,Trunk,Front Left Trunk,170,209
Front,Left,Trunk,Front Left Trunk,169,209
Front,Left,Trunk,Front Left Trunk,169,210
Front,Left,Trunk,Front Left Trunk,168,210
Front,Left,Trunk,Front Left Trunk,168,214
Front,Left,Trunk,Front Left Trunk,167,214
Front,Left,Trunk,Front Left Trunk,167,221
Front,Left,Trunk,Front Left Trunk,166,221
Front,Left,Trunk,Front Left Trunk,166,226
Front,Left,Trunk,Front Left Trunk,165,226
Front,Left,Trunk,Front Left Trunk,165,232
Front,Left,Trunk,Front Left Trunk,164,232
Front,Left,Trunk,Front Left Trunk,164,245
Front,Left,Trunk,Front Left Trunk,163,245
Front,Left,Trunk,Front Left Trunk,163,258
Front,Left,Trunk,Front Left Trunk,162,258
Front,Left,Trunk,Front Left Trunk,162,260
Front,Left,Trunk,Front Left Trunk,159,260
Front,Left,Trunk,Front Left Trunk,159,261
Front,Left,Trunk,Front Left Trunk,157,261
Front,Left,Trunk,Front Left Trunk,157,262
Front,Left,Trunk,Front Left Trunk,154,262
Front,Left,Trunk,Front Left Trunk,154,263
Front,Left,Trunk,Front Left Trunk,151,263
Front,Left,Trunk,Front Left Trunk,151,264
Front,Left,Trunk,Front Left Trunk,149,264
Front,Left,Trunk,Front Left Trunk,149,266
Front,Left,Trunk,Front Left Trunk,149,265
Front,Left,Trunk,Front Left Trunk,147,265
Front,Left,Trunk,Front Left Trunk,147,266
Front,Left,Trunk,Front Left Trunk,145,266
Front,Left,Trunk,Front Left Trunk,145,267
Front,Left,Trunk,Front Left Trunk,143,267
Front,Left,Trunk,Front Left Trunk,143,268
Front,Left,Trunk,Front Left Trunk,140,268
Front,Left,Trunk,Front Left Trunk,140,269
Front,Left,Trunk,Front Left Trunk,138,269
Front,Left,Trunk,Front Left Trunk,138,270
Front,Left,Trunk,Front Left Trunk,135,270
Front,Left,Trunk,Front Left Trunk,135,271
Front,Left,Trunk,Front Left Trunk,132,271
Front,Left,Trunk,Front Left Trunk,132,272
Front,Left,Trunk,Front Left Trunk,131,272
Front,Left,Trunk,Front Left Trunk,131,273
Front,Left,Trunk,Front Left Trunk,128,273
Front,Left,Trunk,Front Left Trunk,128,274
Front,Left,Trunk,Front Left Trunk,125,274
Front,Left,Trunk,Front Left Trunk,125,275
Front,Left,Trunk,Front Left Trunk,123,275
Front,Left,Trunk,Front Left Trunk,123,276
Front,Left,Trunk,Front Left Trunk,123,165
Front,Left,Trunk,Front Left Trunk,123,166
Front,Left,Trunk,Front Left Trunk,124,166
Front,Left,Trunk,Front Left Trunk,124,167
Front,Left,Trunk,Front Left Trunk,125,167
Front,Left,Trunk,Front Left Trunk,125,168
Front,Left,Trunk,Front Left Trunk,126,168
Front,Left,Trunk,Front Left Trunk,126,169
Front,Left,Trunk,Front Left Trunk,127,169
Front,Left,Trunk,Front Left Trunk,127,170
Front,Left,Trunk,Front Left Trunk,128,170
Front,Left,Trunk,Front Left Trunk,128,171
Front,Left,Trunk,Front Left Trunk,129,171
Front,Left,Trunk,Front Left Trunk,129,172
Front,Left,Trunk,Front Left Trunk,130,172
Front,Left,Trunk,Front Left Trunk,130,173
Front,Left,Trunk,Front Left Trunk,131,173
Front,Left,Trunk,Front Left Trunk,131,174
Front,Right,Trunk,Front Right Trunk,107,174
Front,Right,Trunk,Front Right Trunk,107,173
Front,Right,Trunk,Front Right Trunk,109,173
Front,Right,Trunk,Front Right Trunk,109,172
Front,Right,Trunk,Front Right Trunk,110,172
Front,Right,Trunk,Front Right Trunk,110,171
Front,Right,Trunk,Front Right Trunk,111,171
Front,Right,Trunk,Front Right Trunk,111,170
Front,Right,Trunk,Front Right Trunk,112,170
Front,Right,Trunk,Front Right Trunk,112,169
Front,Right,Trunk,Front Right Trunk,113,169
Front,Right,Trunk,Front Right Trunk,113,168
Front,Right,Trunk,Front Right Trunk,114,168
Front,Right,Trunk,Front Right Trunk,114,167
Front,Right,Trunk,Front Right Trunk,115,167
Front,Right,Trunk,Front Right Trunk,115,166
Front,Right,Trunk,Front Right Trunk,116,166
Front,Right,Trunk,Front Right Trunk,116,165
Front,Right,Trunk,Front Right Trunk,116,276
Front,Right,Trunk,Front Right Trunk,116,275
Front,Right,Trunk,Front Right Trunk,113,275
Front,Right,Trunk,Front Right Trunk,113,274
Front,Right,Trunk,Front Right Trunk,111,274
Front,Right,Trunk,Front Right Trunk,111,273
Front,Right,Trunk,Front Right Trunk,108,273
Front,Right,Trunk,Front Right Trunk,108,272
Front,Right,Trunk,Front Right Trunk,106,272
Front,Right,Trunk,Front Right Trunk,106,271
Front,Right,Trunk,Front Right Trunk,103,271
Front,Right,Trunk,Front Right Trunk,103,270
Front,Right,Trunk,Front Right Trunk,100,270
Front,Right,Trunk,Front Right Trunk,100,269
Front,Right,Trunk,Front Right Trunk,98,269
Front,Right,Trunk,Front Right Trunk,98,268
Front,Right,Trunk,Front Right Trunk,95,268
Front,Right,Trunk,Front Right Trunk,95,267
Front,Right,Trunk,Front Right Trunk,93,267
Front,Right,Trunk,Front Right Trunk,93,266
Front,Right,Trunk,Front Right Trunk,91,266
Front,Right,Trunk,Front Right Trunk,91,265
Front,Right,Trunk,Front Right Trunk,89,265
Front,Right,Trunk,Front Right Trunk,89,264
Front,Right,Trunk,Front Right Trunk,87,264
Front,Right,Trunk,Front Right Trunk,87,263
Front,Right,Trunk,Front Right Trunk,84,263
Front,Right,Trunk,Front Right Trunk,84,262
Front,Right,Trunk,Front Right Trunk,82,262
Front,Right,Trunk,Front Right Trunk,82,261
Front,Right,Trunk,Front Right Trunk,79,261
Front,Right,Trunk,Front Right Trunk,79,260
Front,Right,Trunk,Front Right Trunk,76,260
Front,Right,Trunk,Front Right Trunk,76,244
Front,Right,Trunk,Front Right Trunk,75,244
Front,Right,Trunk,Front Right Trunk,75,235
Front,Right,Trunk,Front Right Trunk,74,235
Front,Right,Trunk,Front Right Trunk,74,227
Front,Right,Trunk,Front Right Trunk,73,227
Front,Right,Trunk,Front Right Trunk,73,221
Front,Right,Trunk,Front Right Trunk,72,221
Front,Right,Trunk,Front Right Trunk,72,220
Front,Right,Trunk,Front Right Trunk,71,220
Front,Right,Trunk,Front Right Trunk,71,214
Front,Right,Trunk,Front Right Trunk,70,214
Front,Right,Trunk,Front Right Trunk,70,209
Front,Right,Trunk,Front Right Trunk,69,209
Front,Right,Trunk,Front Right Trunk,69,205
Front,Right,Trunk,Front Right Trunk,68,205
Front,Right,Trunk,Front Right Trunk,68,196
Front,Right,Trunk,Front Right Trunk,67,196
Front,Right,Trunk,Front Right Trunk,67,190
Front,Right,Trunk,Front Right Trunk,66,190
Front,Right,Trunk,Front Right Trunk,66,181
Front,Right,Trunk,Front Right Trunk,65,181
Front,Right,Trunk,Front Right Trunk,65,174
Front,Right,Trunk,Front Right Trunk,64,174
Front,Right,Upper Arm,Front Right Upper Arm,54,174
Front,Right,Upper Arm,Front Right Upper Arm,54,173
Front,Right,Upper Arm,Front Right Upper Arm,55,173
Front,Right,Upper Arm,Front Right Upper Arm,55,172
Front,Right,Upper Arm,Front Right Upper Arm,57,172
Front,Right,Upper Arm,Front Right Upper Arm,57,173
Front,Right,Upper Arm,Front Right Upper Arm,58,173
Front,Right,Upper Arm,Front Right Upper Arm,58,180
Front,Right,Upper Arm,Front Right Upper Arm,59,180
Front,Right,Upper Arm,Front Right Upper Arm,59,188
